District,Season,Crop,Area (Ha),Production (Tonnes),Yield (Tonnes/Ha),bdod,cec,cfvo,clay,nitrogen,ocd,ocs,phh2o,sand,silt,soc,wv0010,wv0033,wv1500,Latitude,Longitude,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN,latitude,longitude
Ramanathapuram,Kharif,Green Gram,4001,13974.52,3.49,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Kharif,Bengal Gram,2026,6262.16,3.09,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Kharif,Brinjal,3673,4523.01,1.23,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Kharif,Okra,3866,7403.58,1.92,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Kharif,Tapioca,2734,3353.54,1.23,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Kharif,Horse Gram,3503,7421.27,2.12,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Rabi,Rice,2200,7160.23,3.25,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Rabi,Maize,4730,7325.24,1.55,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Rabi,Sorghum,2066,4117.59,1.99,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Rabi,Finger Millet,4930,9680.01,1.96,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Rabi,Pearl Millet,4601,7561.34,1.64,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Rabi,Foxtail Millet,2772,9206.97,3.32,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Rabi,Groundnut,647,2099.83,3.25,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Rabi,Sunflower,3525,6195.32,1.76,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Rabi,Sesame,3294,5593.92,1.7,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Rabi,Cotton,2965,3823.16,1.29,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Rabi,Sugarcane,1308,2502.44,1.91,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Rabi,Turmeric,2964,8909.94,3.01,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Rabi,Onion,1392,3615.66,2.6,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Rabi,Tomato,4197,10594.31,2.52,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Rabi,Chili,3566,5854.17,1.64,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Rabi,Banana,650,1317.15,2.03,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Rabi,Coconut,1591,3768.82,2.37,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Rabi,Black Gram,4875,14450.04,2.96,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Rabi,Green Gram,2564,5830.02,2.27,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Rabi,Bengal Gram,4982,6312.86,1.27,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Rabi,Brinjal,4224,5909.4,1.4,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Rabi,Okra,1457,4241.3,2.91,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Rabi,Tapioca,2618,6081.46,2.32,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Rabi,Horse Gram,1770,4273.14,2.41,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Summer,Rice,2429,4039.58,1.66,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Summer,Maize,2181,4962.52,2.28,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Summer,Sorghum,3925,11334.71,2.89,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Summer,Finger Millet,1204,4195.36,3.48,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Summer,Pearl Millet,3834,10707.87,2.79,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Summer,Foxtail Millet,4548,12433.28,2.73,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Summer,Groundnut,4369,13788.87,3.16,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Summer,Sunflower,1293,2664.31,2.06,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Summer,Sesame,2626,3512.22,1.34,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Summer,Cotton,2162,2893.08,1.34,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Summer,Sugarcane,4907,8715.68,1.78,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Summer,Turmeric,1729,2546.25,1.47,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Summer,Onion,3781,12400.8,3.28,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Summer,Tomato,2113,6739.51,3.19,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Summer,Chili,4962,8786.88,1.77,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Summer,Banana,920,2379.67,2.59,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Summer,Coconut,2964,4972.47,1.68,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Summer,Black Gram,3560,7148.45,2.01,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Summer,Green Gram,4279,9794.81,2.29,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Summer,Bengal Gram,2475,4979.09,2.01,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Summer,Brinjal,3805,12925.71,3.4,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Summer,Okra,2378,4359.93,1.83,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Summer,Tapioca,1958,5402.99,2.76,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Ramanathapuram,Summer,Horse Gram,3438,5573.86,1.62,143.0,326.5,88.83333333333333,384.0,232.0,191.16666666666666,39.0,74.16666666666667,303.6666666666667,312.6666666666667,210.83333333333334,356.0,317.3333333333333,205.5,9.38,78.83,19.34828125,23.22215625,16.29984375,-6.5659374999999995,0.59021875,9.38,78.83
Tirunelveli,Kharif,Rice,2216,2749.99,1.24,153.5,236.33333333333334,122.33333333333333,369.1666666666667,108.33333333333333,137.33333333333334,35.0,70.16666666666667,333.3333333333333,297.5,134.83333333333334,348.3333333333333,309.8333333333333,197.5,8.71,77.75,16.8435625,21.44528125,13.554468750000002,-6.31265625,-0.40175000000000016,8.71,77.75
Tirunelveli,Kharif,Maize,1496,3102.5,2.07,153.5,236.33333333333334,122.33333333333333,369.1666666666667,108.33333333333333,137.33333333333334,35.0,70.16666666666667,333.3333333333333,297.5,134.83333333333334,348.3333333333333,309.8333333333333,197.5,8.71,77.75,16.8435625,21.44528125,13.554468750000002,-6.31265625,-0.40175000000000016,8.71,77.75
Tirunelveli,Kharif,Sorghum,1852,5952.63,3.21,153.5,236.33333333333334,122.33333333333333,369.1666666666667,108.33333333333333,137.33333333333334,35.0,70.16666666666667,333.3333333333333,297.5,134.83333333333334,348.3333333333333,309.8333333333333,197.5,8.71,77.75,16.8435625,21.44528125,13.554468750000002,-6.31265625,-0.40175000000000016,8.71,77.75
Tirunelveli,Kharif,Finger Millet,4015,10484.04,2.61,153.5,236.33333333333334,122.33333333333333,369.1666666666667,108.33333333333333,137.33333333333334,35.0,70.16666666666667,333.3333333333333,297.5,134.83333333333334,348.3333333333333,309.8333333333333,197.5,8.71,77.75,16.8435625,21.44528125,13.554468750000002,-6.31265625,-0.40175000000000016,8.71,77.75
Tirunelveli,Kharif,Pearl Millet,3902,13580.35,3.48,153.5,236.33333333333334,122.33333333333333,369.1666666666667,108.33333333333333,137.33333333333334,35.0,70.16666666666667,333.3333333333333,297.5,134.83333333333334,348.3333333333333,309.8333333333333,197.5,8.71,77.75,16.8435625,21.44528125,13.554468750000002,-6.31265625,-0.40175000000000016,8.71,77.75
Tirunelveli,Kharif,Foxtail Millet,1298,2114.24,1.63,153.5,236.33333333333334,122.33333333333333,369.1666666666667,108.33333333333333,137.33333333333334,35.0,70.16666666666667,333.3333333333333,297.5,134.83333333333334,348.3333333333333,309.8333333333333,197.5,8.71,77.75,16.8435625,21.44528125,13.554468750000002,-6.31265625,-0.40175000000000016,8.71,77.75
Tirunelveli,Kharif,Groundnut,3724,6889.57,1.85,153.5,236.33333333333334,122.33333333333333,369.1666666666667,108.33333333333333,137.33333333333334,35.0,70.16666666666667,333.3333333333333,297.5,134.83333333333334,348.3333333333333,309.8333333333333,197.5,8.71,77.75,16.8435625,21.44528125,13.554468750000002,-6.31265625,-0.40175000000000016,8.71,77.75
Tirunelveli,Kharif,Sunflower,4543,13347.17,2.94,153.5,236.33333333333334,122.33333333333333,369.1666666666667,108.33333333333333,137.33333333333334,35.0,70.16666666666667,333.3333333333333,297.5,134.83333333333334,348.3333333333333,309.8333333333333,197.5,8.71,77.75,16.8435625,21.44528125,13.554468750000002,-6.31265625,-0.40175000000000016,8.71,77.75
Tirunelveli,Kharif,Sesame,1550,5059.21,3.26,153.5,236.33333333333334,122.33333333333333,369.1666666666667,108.33333333333333,137.33333333333334,35.0,70.16666666666667,333.3333333333333,297.5,134.83333333333334,348.3333333333333,309.8333333333333,197.5,8.71,77.75,16.8435625,21.44528125,13.554468750000002,-6.31265625,-0.40175000000000016,8.71,77.75
Tirunelveli,Kharif,Cotton,2828,8738.74,3.09,153.5,236.33333333333334,122.33333333333333,369.1666666666667,108.33333333333333,137.33333333333334,35.0,70.16666666666667,333.3333333333333,297.5,134.83333333333334,348.3333333333333,309.8333333333333,197.5,8.71,77.75,16.8435625,21.44528125,13.554468750000002,-6.31265625,-0.40175000000000016,8.71,77.75
Tirunelveli,Kharif,Sugarcane,3702,10774.89,2.91,153.5,236.33333333333334,122.33333333333333,369.1666666666667,108.33333333333333,137.33333333333334,35.0,70.16666666666667,333.3333333333333,297.5,134.83333333333334,348.3333333333333,309.8333333333333,197.5,8.71,77.75,16.8435625,21.44528125,13.554468750000002,-6.31265625,-0.40175000000000016,8.71,77.75
Tirunelveli,Kharif,Turmeric,1381,3039.72,2.2,153.5,236.33333333333334,122.33333333333333,369.1666666666667,108.33333333333333,137.33333333333334,35.0,70.16666666666667,333.3333333333333,297.5,134.83333333333334,348.3333333333333,309.8333333333333,197.5,8.71,77.75,16.8435625,21.44528125,13.554468750000002,-6.31265625,-0.40175000000000016,8.71,77.75
Tirunelveli,Kharif,Onion,3270,6050.67,1.85,153.5,236.33333333333334,122.33333333333333,369.1666666666667,108.33333333333333,137.33333333333334,35.0,70.16666666666667,333.3333333333333,297.5,134.83333333333334,348.3333333333333,309.8333333333333,197.5,8.71,77.75,16.8435625,21.44528125,13.554468750000002,-6.31265625,-0.40175000000000016,8.71,77.75
Tirunelveli,Kharif,Tomato,2827,9387.79,3.32,153.5,236.33333333333334,122.33333333333333,369.1666666666667,108.33333333333333,137.33333333333334,35.0,70.16666666666667,333.3333333333333,297.5,134.83333333333334,348.3333333333333,309.8333333333333,197.5,8.71,77.75,16.8435625,21.44528125,13.554468750000002,-6.31265625,-0.40175000000000016,8.71,77.75
Tirunelveli,Kharif,Chili,860,1945.41,2.26,153.5,236.33333333333334,122.33333333333333,369.1666666666667,108.33333333333333,137.33333333333334,35.0,70.16666666666667,333.3333333333333,297.5,134.83333333333334,348.3333333333333,309.8333333333333,197.5,8.71,77.75,16.8435625,21.44528125,13.554468750000002,-6.31265625,-0.40175000000000016,8.71,77.75
Tirunelveli,Kharif,Banana,3266,9405.35,2.88,153.5,236.33333333333334,122.33333333333333,369.1666666666667,108.33333333333333,137.33333333333334,35.0,70.16666666666667,333.3333333333333,297.5,134.83333333333334,348.3333333333333,309.8333333333333,197.5,8.71,77.75,16.8435625,21.44528125,13.554468750000002,-6.31265625,-0.40175000000000016,8.71,77.75
Tirunelveli,Kharif,Coconut,4245,14722.71,3.47,153.5,236.33333333333334,122.33333333333333,369.1666666666667,108.33333333333333,137.33333333333334,35.0,70.16666666666667,333.3333333333333,297.5,134.83333333333334,348.3333333333333,309.8333333333333,197.5,8.71,77.75,16.8435625,21.44528125,13.554468750000002,-6.31265625,-0.40175000000000016,8.71,77.75
Tirunelveli,Kharif,Black Gram,4348,12711.43,2.92,153.5,236.33333333333334,122.33333333333333,369.1666666666667,108.33333333333333,137.33333333333334,35.0,70.16666666666667,333.3333333333333,297.5,134.83333333333334,348.3333333333333,309.8333333333333,197.5,8.71,77.75,16.8435625,21.44528125,13.554468750000002,-6.31265625,-0.40175000000000016,8.71,77.75
Tirunelveli,Kharif,Green Gram,2385,7449.65,3.12,153.5,236.33333333333334,122.33333333333333,369.1666666666667,108.33333333333333,137.33333333333334,35.0,70.16666666666667,333.3333333333333,297.5,134.83333333333334,348.3333333333333,309.8333333333333,197.5,8.71,77.75,16.8435625,21.44528125,13.554468750000002,-6.31265625,-0.40175000000000016,8.71,77.75
Tirunelveli,Kharif,Bengal Gram,2066,5970.61,2.89,153.5,236.33333333333334,122.33333333333333,369.1666666666667,108.33333333333333,137.33333333333334,35.0,70.16666666666667,333.3333333333333,297.5,134.83333333333334,348.3333333333333,309.8333333333333,197.5,8.71,77.75,16.8435625,21.44528125,13.554468750000002,-6.31265625,-0.40175000000000016,8.71,77.75
Tirunelveli,Kharif,Brinjal,2668,5464.7,2.05,153.5,236.33333333333334,122.33333333333333,369.1666666666667,108.33333333333333,137.33333333333334,35.0,70.16666666666667,333.3333333333333,297.5,134.83333333333334,348.3333333333333,309.8333333333333,197.5,8.71,77.75,16.8435625,21.44528125,13.554468750000002,-6.31265625,-0.40175000000000016,8.71,77.75
Tirunelveli,Kharif,Okra,4173,5128.36,1.23,153.5,236.33333333333334,122.33333333333333,369.1666666666667,108.33333333333333,137.33333333333334,35.0,70.16666666666667,333.3333333333333,297.5,134.83333333333334,348.3333333333333,309.8333333333333,197.5,8.71,77.75,16.8435625,21.44528125,13.554468750000002,-6.31265625,-0.40175000000000016,8.71,77.75
Tirunelveli,Kharif,Tapioca,1644,3353.37,2.04,153.5,236.33333333333334,122.33333333333333,369.1666666666667,108.33333333333333,137.33333333333334,35.0,70.16666666666667,333.3333333333333,297.5,134.83333333333334,348.3333333333333,309.8333333333333,197.5,8.71,77.75,16.8435625,21.44528125,13.554468750000002,-6.31265625,-0.40175000000000016,8.71,77.75
Tirunelveli,Kharif,Horse Gram,3109,4498.79,1.45,153.5,236.33333333333334,122.33333333333333,369.1666666666667,108.33333333333333,137.33333333333334,35.0,70.16666666666667,333.3333333333333,297.5,134.83333333333334,348.3333333333333,309.8333333333333,197.5,8.71,77.75,16.8435625,21.44528125,13.554468750000002,-6.31265625,-0.40175000000000016,8.71,77.75
Tirunelveli,Rabi,Rice,3031,6232.43,2.06,153.5,236.33333333333334,122.33333333333333,369.1666666666667,108.33333333333333,137.33333333333334,35.0,70.16666666666667,333.3333333333333,297.5,134.83333333333334,348.3333333333333,309.8333333333333,197.5,8.71,77.75,16.8435625,21.44528125,13.554468750000002,-6.31265625,-0.40175000000000016,8.71,77.75
Tirunelveli,Rabi,Maize,1372,4041.03,2.95,153.5,236.33333333333334,122.33333333333333,369.1666666666667,108.33333333333333,137.33333333333334,35.0,70.16666666666667,333.3333333333333,297.5,134.83333333333334,348.3333333333333,309.8333333333333,197.5,8.71,77.75,16.8435625,21.44528125,13.554468750000002,-6.31265625,-0.40175000000000016,8.71,77.75
Tirunelveli,Rabi,Sorghum,4712,12251.72,2.6,153.5,236.33333333333334,122.33333333333333,369.1666666666667,108.33333333333333,137.33333333333334,35.0,70.16666666666667,333.3333333333333,297.5,134.83333333333334,348.3333333333333,309.8333333333333,197.5,8.71,77.75,16.8435625,21.44528125,13.554468750000002,-6.31265625,-0.40175000000000016,8.71,77.75
